t1,t2,t3,t4,t5,t6,brs
64,80,35,68,11,87,457
26,97,98,0,46,40,485
65,65,27,35,34,26,410
68,53,64,17,39,68,401
54,18,30,99,47,93,454
9,38,72,68,29,14,452
18,22,24,14,70,98,492
82,46,58,5,44,91,439
68,73,30,14,45,4,450
95,37,90,11,40,31,468
99,96,17,12,55,32,492
86,43,70,55,58,78,409
55,15,33,40,29,29,410
64,16,83,46,30,90,448
9,93,28,98,41,90,506
71,71,62,27,30,19,431
41,96,31,93,47,41,431
12,80,22,64,49,72,436
69,51,6,33,7,71,448
75,12,81,92,95,98,534
33,64,0,6,5,38,483
79,51,23,76,27,21,438
55,71,30,2,3,0,493
75,37,60,77,29,66,416
32,9,84,69,31,56,440
74,25,45,62,30,44,394
35,51,75,25,50,31,388
57,92,40,29,4,32,446
11,96,57,92,46,81,473
97,65,36,75,28,53,430
29,13,59,79,59,38,420
71,26,98,40,17,5,483
37,76,58,1,84,71,455
62,79,33,90,93,88,484
71,55,75,37,30,81,419
16,96,44,87,68,18,476
6,87,22,71,28,17,487
58,97,97,94,16,4,530
74,65,59,90,16,12,464
32,97,91,69,25,0,503
4,86,16,22,5,15,525
72,29,61,50,5,25,427
2,80,15,4,43,55,473
85,22,14,68,14,76,482
97,92,57,65,48,92,460
43,56,70,0,23,57,420
37,37,10,9,78,33,453
52,21,1,66,31,74,442
91,67,51,15,44,26,427
75,3,44,58,31,82,440
28,49,4,95,95,74,486
67,56,13,25,83,17,454
95,80,31,33,19,38,456
18,17,59,74,57,11,447
85,76,64,16,71,75,460
72,12,22,72,48,6,458
73,3,3,15,36,88,506
54,7,94,77,81,66,470
62,68,43,13,87,65,430
41,29,69,5,57,96,450
95,88,94,2,34,23,521
92,82,8,73,66,46,463
55,28,62,90,18,32,432
16,15,21,3,30,36,479
66,41,35,82,25,36,413
53,6,15,41,37,81,437
15,92,24,27,2,34,491
25,24,93,18,28,42,457
62,48,28,69,86,66,411
19,89,7,99,89,0,554
87,72,19,8,4,10,520
39,46,36,78,8,21,429
17,56,49,96,83,63,436
58,22,65,91,10,23,462
34,50,46,51,39,48,336
40,40,37,61,41,41,363
82,22,69,5,79,70,477
65,62,61,76,89,43,415
92,65,21,65,28,29,447
53,53,82,97,11,47,431
28,19,64,83,49,10,443
32,21,21,73,41,39,420
41,36,6,73,7,5,479
58,67,58,70,25,18,414
38,81,47,53,85,71,409
90,55,72,26,66,23,438
19,73,92,66,9,76,483
54,69,18,88,90,90,478
82,55,55,29,76,37,406
88,25,19,5,23,13,504
84,53,80,72,36,99,457
48,31,35,3,4,52,432
82,51,42,91,36,57,407
99,10,80,80,75,63,492
56,44,81,88,6,23,455
92,52,11,16,96,36,480
51,81,92,19,8,78,479
69,82,86,43,94,27,465
46,20,54,65,91,13,434
69,38,73,6,74,84,460
50,56,21,0,41,14,432
77,52,81,80,71,15,451
0,3,68,42,44,50,431
66,89,78,53,80,56,428
44,17,30,23,62,59,409
94,41,57,64,44,91,425
13,95,13,35,9,62,489
92,14,48,71,1,32,470
67,42,2,74,16,91,475
66,75,30,81,99,56,452
13,88,94,99,55,32,495
26,8,95,45,11,92,499
52,25,69,62,56,99,418
97,25,17,12,24,45,475
84,69,58,59,78,22,431
2,7,98,10,70,50,502
79,76,46,58,61,12,420
90,9,52,99,36,25,474
98,34,9,87,59,81,486
43,13,90,79,46,55,425
51,77,28,97,62,80,444
91,20,53,8,89,65,474
74,36,53,21,51,35,389
79,81,18,10,71,18,488
35,94,10,43,61,79,449
98,70,100,53,33,6,486
76,34,89,6,6,95,517
34,44,46,68,39,93,400
12,73,73,61,77,23,453
70,61,72,93,13,44,443
53,36,72,99,8,62,446
3,57,9,67,93,79,488
37,83,44,71,98,53,428
9,45,11,24,71,11,472
9,75,20,48,38,42,419
3,49,47,39,12,5,445
25,81,28,51,32,78,428
67,40,17,17,19,70,446
67,22,49,31,0,70,437
46,91,12,60,51,23,424
71,83,61,2,50,46,421
94,76,14,56,12,27,476
86,29,35,4,54,36,438
37,44,41,86,71,29,408
3,39,13,57,33,50,421
48,37,95,39,64,19,418
53,80,92,58,65,28,425
31,81,26,92,33,23,462
21,66,69,16,8,92,485
62,3,68,11,11,36,471
78,83,57,88,59,67,438
42,39,35,4,77,65,424
60,61,9,64,21,3,455
4,32,99,87,21,42,489
90,48,39,25,53,20,413
96,15,76,22,91,9,520
70,98,70,48,89,85,469
2,42,3,42,7,39,465
0,68,49,90,91,54,458
4,98,100,72,67,1,536
14,90,37,35,54,18,442
11,2,17,57,4,72,497
89,55,80,32,91,66,454
9,91,61,50,2,33,461
27,70,49,49,96,36,407
3,32,19,56,8,98,494
21,51,76,52,78,59,400
59,69,43,97,69,15,440
33,19,2,22,29,14,481
96,50,10,67,86,81,475
92,63,75,75,93,42,461
98,63,97,64,32,80,475
6,84,10,77,4,99,543
30,92,65,50,78,99,459
67,22,44,16,4,17,465
71,71,45,20,52,77,410
96,28,80,29,82,58,463
99,37,40,26,23,81,456
51,52,99,24,84,58,425
91,72,73,60,83,35,449
22,63,87,86,95,48,465
18,86,54,69,72,88,456
76,93,57,91,98,72,493
55,14,53,62,25,63,398
31,28,39,93,49,71,419
15,10,36,0,10,17,512
69,88,19,19,76,19,479
80,97,2,90,49,43,476
5,21,82,70,94,3,520
39,35,29,85,29,66,421
13,56,97,71,92,49,458
20,12,37,95,94,58,481
93,70,36,77,89,37,460
64,33,80,96,17,37,456
15,3,92,12,2,78,540
88,3,97,10,9,94,560
72,28,31,96,41,20,450
97,7,57,47,73,80,457
93,23,49,39,59,45,398
22,56,73,62,46,11,415
97,39,80,20,11,68,478
62,0,37,17,19,64,455
32,29,94,56,29,3,459
17,29,9,27,98,10,507
58,99,29,37,42,27,424
1,79,31,79,69,53,452
57,58,76,18,46,76,407
12,43,38,25,28,99,454
86,77,92,54,59,68,442
7,53,37,70,77,27,432
80,5,90,83,75,86,514
51,38,96,15,0,35,461
24,78,30,95,48,68,442
30,37,50,73,3,5,450
57,6,62,42,18,41,414
14,11,79,63,66,9,477
29,54,25,30,52,93,418
45,62,16,30,63,57,394
34,94,50,88,80,28,454
100,54,64,83,88,62,457
0,36,68,52,86,32,441
58,61,69,8,83,61,429
20,20,23,96,8,64,491
96,12,52,84,29,13,481
88,37,12,25,8,91,499
13,7,89,70,25,66,483
29,91,69,57,66,81,440
35,56,30,16,80,28,429
3,78,64,26,59,46,429
37,48,1,54,98,71,440
94,38,44,62,91,82,451
92,16,55,39,36,52,411
21,76,47,26,83,81,449
35,27,30,19,2,82,470
39,28,85,24,40,26,429
33,50,9,64,26,49,399
87,90,93,80,1,65,519
18,53,38,90,39,2,448
97,80,88,85,80,40,495
64,20,7,16,35,1,486
28,15,23,51,9,69,447
0,94,97,4,21,58,527
12,15,91,27,49,4,485
67,12,30,3,32,75,467
23,74,67,66,2,90,476
39,4,86,36,32,66,443
6,27,33,18,42,88,463
32,56,93,91,95,91,499
8,31,86,52,75,3,474
40,28,16,49,45,56,379
25,87,28,32,44,82,442
5,72,9,7,12,10,530
56,7,9,70,17,38,457
26,70,26,40,48,50,382
78,30,42,1,52,55,415
47,3,23,10,97,17,498
42,50,98,83,8,66,451
5,19,71,79,32,10,486
96,53,53,48,93,52,404
58,61,86,14,24,78,449
18,6,97,25,43,12,494
12,27,80,17,71,66,464
9,98,6,98,20,61,525
80,61,56,6,96,46,445
71,61,90,57,49,79,414
87,37,83,18,21,76,473
5,59,98,51,11,70,466
53,56,55,27,24,29,387
17,31,43,58,45,86,410
86,30,23,82,9,46,462
52,19,82,76,88,8,475
30,4,55,93,75,62,455
3,71,19,18,14,70,489
14,48,35,69,66,67,408
76,27,48,5,43,7,447
13,4,75,85,93,88,528
42,20,23,10,96,5,497
3,43,98,90,52,1,496
63,14,18,82,53,76,446
61,67,8,43,60,23,417
35,17,12,82,9,23,487
28,69,60,87,87,44,435
66,12,45,0,0,91,502
38,28,45,0,62,73,426
85,79,20,82,51,96,478
27,30,40,50,90,95,441
43,27,56,29,99,56,415
75,94,22,93,7,95,532
4,38,15,79,22,24,477
37,16,90,60,76,88,465
72,1,0,84,84,87,530
88,3,75,70,31,66,469
40,51,25,69,75,82,416
3,92,87,29,8,97,539
16,91,41,16,7,45,467
49,52,44,36,82,36,371
10,86,64,82,61,4,483
65,66,46,97,53,17,422
25,13,94,79,81,34,485
67,27,87,95,59,51,437
83,57,91,9,71,49,448
33,84,92,49,97,47,447
8,2,0,95,58,89,535
42,43,99,36,98,9,469
31,45,37,22,22,7,436
82,19,72,91,64,92,487
68,79,76,18,75,25,459
66,57,50,60,91,74,404
76,92,30,57,65,75,440
42,3,20,55,39,38,414
94,38,63,98,98,66,486
22,75,6,16,2,6,524
21,83,25,47,15,21,455
36,25,8,26,75,60,442
49,14,37,33,31,85,422
3,79,66,82,58,56,443
86,88,29,4,49,8,486
58,22,78,10,1,36,469
68,26,32,1,34,22,454
64,0,90,6,65,98,515
99,76,85,37,77,26,478
30,7,95,32,25,5,497
93,45,9,44,45,96,448
80,0,23,66,12,57,471
96,22,57,8,14,77,489
46,36,8,16,57,53,406
14,81,37,40,74,20,446
69,20,10,3,72,54,465
64,35,71,80,35,52,401
76,22,48,77,24,86,448
84,40,97,72,55,77,450
50,70,3,75,47,75,424
2,7,12,99,5,80,555
48,81,60,81,63,11,430
34,92,7,2,33,37,480
39,16,64,86,12,30,455
96,20,65,37,81,91,480
47,67,58,35,67,2,411
19,74,85,67,88,52,452
1,14,68,76,97,2,527
34,43,34,81,57,11,418
33,98,48,16,54,52,410
67,12,47,69,52,95,428
91,36,80,19,45,17,456
51,98,97,36,60,36,438
3,74,70,30,75,8,481
35,70,47,59,90,36,404
77,8,98,99,23,99,546
59,34,67,83,97,55,432
38,92,22,22,64,11,465
62,10,97,81,78,81,494
84,21,71,97,96,72,504
27,20,55,93,23,16,464
40,95,17,75,5,86,497
49,81,30,43,63,83,408
56,35,25,98,15,48,433
62,93,93,71,93,82,500
18,28,85,30,71,96,479
59,12,99,45,41,99,462
69,49,66,47,15,75,402
44,54,92,12,12,42,438
84,89,15,57,64,28,455
2,24,95,69,84,67,493
10,94,71,81,89,94,524
79,8,89,52,58,98,473
95,25,63,76,16,22,474
86,11,66,97,92,56,491
30,75,71,7,68,52,433
82,78,58,32,2,82,470
43,1,17,44,20,95,471
84,11,60,42,78,81,454
5,45,18,82,72,87,476
65,85,55,0,1,13,494
17,90,92,49,75,15,479
59,33,55,66,41,3,406
47,40,25,53,10,46,386
40,99,30,19,99,9,502
74,19,8,60,87,37,460
81,67,82,39,41,52,406
31,73,98,66,62,73,446
63,22,6,90,54,87,470
19,23,20,5,96,80,511
44,88,5,27,87,52,454
18,33,60,94,54,50,411
8,79,72,97,76,35,485
97,20,43,13,72,82,478
94,69,25,38,52,31,424
95,82,15,35,76,10,496
90,21,88,81,2,14,525
88,11,60,66,6,25,475
86,28,57,19,66,68,434
90,78,17,13,32,39,469
20,54,53,29,84,12,433
52,44,80,20,72,38,405
43,80,34,71,91,56,425
78,67,12,79,93,87,497
67,44,95,73,24,58,429
82,74,52,50,2,35,425
8,66,74,87,41,78,460
4,29,83,64,33,33,450
27,52,85,94,93,73,475
87,74,51,28,9,50,429
22,79,9,46,48,96,452
83,29,64,8,82,74,470
66,16,60,54,74,62,405
90,81,36,5,66,50,450
28,37,43,18,23,74,426
80,32,0,33,3,76,490
94,79,33,85,48,42,438
45,45,11,21,7,75,447
39,13,40,80,64,21,433
47,89,15,65,9,24,461
67,51,88,10,20,90,470
52,50,47,46,37,3,371
59,22,17,44,87,88,454
98,90,42,83,47,28,457
47,80,87,41,23,0,458
17,14,72,50,10,92,476
42,45,52,67,16,74,393
81,11,22,11,15,42,481
76,66,67,92,56,33,429
52,92,89,57,83,80,459
31,33,49,76,8,33,423
7,10,43,28,9,37,466
84,89,7,5,24,13,526
14,96,79,84,7,91,533
86,41,52,50,83,44,390
90,48,53,45,64,52,370
10,60,57,17,56,81,431
61,60,84,18,2,61,450
52,18,6,17,65,39,439
31,8,76,33,94,16,484
57,51,42,49,59,34,345
92,1,16,50,13,42,472
35,83,58,27,61,52,396
28,51,89,68,36,4,443
24,77,21,89,48,54,430
26,3,10,15,59,64,471
99,60,67,71,3,25,473
66,67,78,51,91,73,432
7,72,94,68,64,78,474
70,100,2,79,44,49,457
79,19,59,17,13,58,450
92,33,81,19,99,79,503
62,93,60,63,27,63,419
44,51,22,38,70,47,372
51,50,97,57,72,30,402
46,94,98,100,54,54,459
94,96,29,63,58,31,455
70,43,94,63,71,18,441
68,87,13,76,35,50,437
50,4,57,18,28,82,442
8,34,85,45,30,9,460
84,96,37,37,49,27,432
38,51,69,48,20,60,377
56,3,-1,37,18,54,455
94,14,55,35,40,25,437
81,29,43,66,56,76,411
76,96,44,58,33,2,454
20,43,86,95,15,79,485
92,81,27,89,94,15,518
49,27,58,95,24,29,426
43,16,6,18,31,29,457
4,70,67,63,75,42,433
82,56,12,51,6,7,467
85,93,89,72,0,80,524
60,13,56,91,78,67,444
69,37,64,20,31,40,407
63,46,15,17,0,16,470
37,15,41,92,84,55,441
89,67,67,33,58,79,432
79,-1,66,12,5,51,483
19,77,40,91,49,90,453
58,90,91,5,88,83,510
80,31,38,74,74,52,415
7,48,84,91,41,2,479
80,23,79,81,27,19,474
20,62,5,19,29,43,447
71,8,62,56,83,54,423
0,60,51,46,56,12,412
57,16,73,82,53,31,422
96,14,39,43,35,10,456
67,90,75,46,51,32,409
40,55,65,25,2,80,436
50,61,91,14,25,7,459
27,7,96,52,54,35,436
71,84,38,8,82,87,482
17,51,17,15,3,44,456
39,55,54,47,12,73,387
0,22,91,97,53,21,501
38,42,18,52,51,38,369
33,64,76,3,90,77,475
92,14,42,1,79,62,479
29,23,50,16,12,36,435
98,38,69,84,35,82,464
88,6,51,14,36,83,469
41,30,46,89,40,65,399
38,57,42,46,32,57,358
84,41,27,55,59,90,424
88,13,58,17,77,37,459
15,92,46,84,22,70,466
97,16,32,82,62,5,491
6,93,38,47,4,67,467
87,87,81,74,62,44,452
83,89,59,94,9,20,500
79,95,27,31,14,44,460
48,9,9,56,25,7,459
34,11,37,33,53,50,390
96,98,51,96,90,15,521
25,58,21,9,80,7,478
19,7,99,93,6,52,515
28,17,94,70,92,1,513
65,9,28,12,17,36,464
16,82,67,26,88,60,459
62,38,33,80,49,97,422
63,12,35,64,48,92,427
29,67,93,21,38,29,445
22,55,50,62,48,40,360
12,10,68,49,86,30,455
10,15,-1,51,4,57,482
66,83,9,47,8,30,457
92,59,12,82,39,16,469
77,88,65,72,38,39,429
35,63,62,78,25,40,406
26,48,45,80,96,33,426
50,80,42,16,4,40,430
80,48,85,79,4,56,452
97,96,75,92,46,50,469
81,98,42,71,15,47,449
67,76,72,55,61,12,424
36,5,56,92,47,38,424
86,33,61,31,34,35,416
73,77,54,92,19,8,473
65,71,55,34,1,95,455
23,76,85,71,34,69,448
59,6,67,57,59,34,406
3,73,1,96,74,88,531
86,96,12,74,50,53,452
57,17,72,73,89,46,432
70,34,87,74,0,70,471
87,37,9,45,42,77,433
13,53,81,80,29,40,435
86,32,47,24,72,39,418
8,0,20,12,82,35,508
16,22,63,52,10,42,427
79,43,38,81,77,40,419
45,3,0,74,62,92,483
54,63,37,92,98,91,466
8,6,53,49,32,10,449
12,13,63,67,35,87,460
70,88,99,17,36,40,467
32,22,30,0,64,2,479
59,80,75,88,66,3,470
7,96,11,91,38,63,497
88,17,91,1,39,60,485
88,13,4,58,25,75,482
79,39,97,78,86,43,462
15,97,20,84,90,76,516
51,12,59,77,6,76,449
30,61,28,68,85,41,418
53,14,66,32,22,13,440
39,4,99,44,44,67,437
75,56,30,72,83,5,455
73,24,62,52,36,16,414
4,36,16,0,31,17,496
41,100,56,47,64,85,421
91,5,92,36,43,43,458
80,13,14,17,29,3,505
42,70,34,45,70,3,418
87,51,83,63,9,78,458
83,81,18,64,80,37,457
7,61,41,61,52,37,392
79,49,8,93,67,59,445
30,64,91,17,52,16,447
51,15,12,50,32,69,414
26,12,-1,6,46,21,490
30,82,26,55,72,15,441
20,14,44,60,73,90,448
88,46,30,31,65,24,424
88,36,27,10,58,34,441
14,64,21,53,3,12,469
94,94,38,3,4,56,502
5,85,85,57,6,0,519
95,97,91,70,40,19,498
97,53,89,15,4,5,518
70,70,33,35,54,38,391
28,66,42,25,8,43,421
99,3,84,83,62,38,491
43,60,58,75,15,9,429
15,95,14,4,56,67,488
44,47,44,52,38,51,332
25,45,98,85,13,30,472
46,8,54,24,53,53,385
44,32,97,92,16,7,492
60,34,6,81,20,52,436
57,95,87,31,50,82,445
74,45,59,83,39,84,420
12,68,27,93,23,18,483
34,43,24,65,88,67,422
46,43,68,67,78,80,408
81,53,34,22,92,10,463
1,83,38,26,24,70,466
44,98,31,2,88,19,492
72,93,83,53,38,36,431
81,22,75,94,31,71,472
26,24,19,42,71,86,448
76,29,36,67,93,97,472
8,65,1,31,62,1,488
25,87,96,59,61,41,441
31,5,54,45,43,45,386
18,31,34,32,8,74,452
27,81,94,75,60,97,485
35,74,28,48,93,58,417
86,63,66,40,92,87,459
70,9,91,30,67,24,468
60,72,58,24,68,27,411
89,85,89,45,51,16,457
78,73,77,85,22,24,471
81,50,96,86,84,98,501
3,67,72,55,15,73,453
89,40,9,17,20,33,471
54,91,43,92,16,39,442
60,33,66,15,22,65,424
17,47,50,43,51,56,353
1,89,19,62,53,26,461
40,22,28,23,19,97,466
57,52,88,91,64,90,448
78,23,78,35,79,6,474
26,17,94,8,68,35,478
7,25,64,82,48,91,460
44,53,42,38,47,40,343
10,88,81,94,66,12,511
72,77,79,64,99,69,466
63,26,74,19,89,89,474
48,57,33,94,51,62,387
66,60,61,80,89,58,420
87,83,84,83,30,62,474
63,69,86,44,62,67,408
22,20,87,3,91,56,492
21,62,20,79,1,22,479
1,12,41,97,59,54,459
8,48,25,9,8,12,490
88,84,4,0,29,34,507
96,95,15,78,80,24,514
46,48,37,46,9,62,377
23,9,95,61,13,17,496
93,17,29,30,44,82,457
18,62,59,62,16,40,412
55,15,19,6,79,65,462
81,64,63,48,79,29,414
34,8,98,40,37,48,432
51,53,83,39,58,7,403
41,4,68,58,57,58,400
27,51,95,57,90,81,452
56,3,27,51,26,9,444
26,9,97,25,77,65,482
50,62,51,98,89,62,418
16,51,5,77,73,7,476
29,68,91,0,75,74,483
69,32,98,67,36,25,444
17,76,10,83,94,14,515
82,59,48,37,42,29,387
29,18,22,13,75,34,460
63,93,28,90,79,99,501
33,70,77,25,97,77,467
34,18,17,89,18,60,464
31,62,93,8,13,28,477
63,95,25,87,42,4,477
27,68,27,52,0,47,421
18,39,61,15,24,96,463
66,60,5,67,24,38,429
60,65,88,69,5,96,478
85,38,82,91,43,71,452
61,88,44,32,49,76,403
78,20,52,46,21,54,400
23,29,9,92,32,0,500
47,4,-1,60,78,73,464
80,90,73,3,66,68,479
6,58,42,80,20,87,460
20,94,51,86,98,69,483
83,46,27,18,61,96,452
43,21,29,87,51,19,428
88,59,89,15,32,95,488
95,73,63,7,58,96,483
78,46,23,79,2,37,451
96,58,37,83,48,15,440
80,54,3,58,95,84,473
66,30,13,57,13,70,440
57,89,12,52,84,90,465
10,81,25,44,3,61,462
92,31,9,67,89,0,511
97,34,75,13,55,90,474
1,53,81,22,23,29,461
86,77,74,28,29,48,435
77,33,8,54,77,40,430
54,60,86,14,56,0,446
0,22,47,53,63,41,408
35,29,44,82,80,64,421
20,18,44,78,32,39,426
34,25,97,88,54,60,444
59,12,11,14,21,90,493
2,47,38,45,97,83,450
0,60,61,95,14,89,495
60,51,37,43,29,41,363
21,83,17,5,20,40,481
51,74,52,8,33,52,392
63,17,92,73,72,72,460
51,13,70,3,77,45,440
82,2,49,79,71,66,451
67,2,70,39,66,70,436
21,90,80,92,26,65,484
64,39,76,46,48,84,394
49,24,28,6,90,44,440
21,95,66,80,88,15,497
56,32,70,52,14,18,417
65,80,3,38,41,88,454
52,40,13,98,90,21,469
68,19,6,97,73,11,505
50,53,72,25,33,71,392
58,98,49,81,6,68,454
86,93,2,88,12,90,547
66,17,92,43,56,39,418
49,2,30,7,71,41,443
45,34,50,82,71,55,383
37,8,1,59,89,66,471
9,69,68,25,27,65,444
78,60,66,19,57,7,439
91,71,23,90,37,52,448
20,11,6,69,42,31,460
98,96,67,62,74,39,463
86,87,28,12,64,92,493
70,47,81,66,56,71,402
47,44,76,59,44,8,394
88,92,25,60,27,7,484
47,30,96,50,67,18,421
0,57,63,71,10,22,462
20,96,87,76,87,86,517
6,50,48,36,25,96,433
74,44,53,41,94,95,435
93,90,62,40,98,32,475
93,58,74,20,46,68,431
64,89,34,30,75,37,430
57,92,1,91,76,12,507
56,53,36,22,93,5,442
60,18,74,83,86,12,477
78,24,86,46,76,31,442
73,84,94,20,36,12,486
77,32,86,83,15,43,459
59,95,31,78,96,7,494
43,51,33,7,12,31,426
82,44,54,52,45,95,398
57,3,33,98,71,5,488
74,77,96,78,97,66,494
28,19,48,20,89,11,464
20,41,61,5,26,49,421
38,23,40,94,60,80,436
21,55,94,8,46,59,436
57,70,72,68,81,44,409
2,28,100,68,75,53,470
85,80,28,65,35,69,440
56,59,30,38,17,38,394
65,91,72,65,65,78,442
82,10,40,87,55,22,455
95,82,58,70,60,96,467
95,80,30,80,53,48,434
43,1,20,26,84,78,474
94,45,62,95,90,54,455
30,22,62,8,30,87,461
34,10,55,95,36,65,438
64,70,74,7,18,36,450
4,23,32,94,89,21,505
66,8,35,54,30,17,432
86,50,57,58,30,89,415
58,95,71,79,68,60,437
98,51,69,68,86,24,453
65,95,41,56,48,48,382
45,34,74,22,49,58,384
26,96,61,56,57,96,445
83,17,98,48,95,89,504
78,94,92,41,83,42,468
92,76,52,4,11,41,467
28,41,43,30,90,24,425
73,39,26,51,17,83,428
98,24,11,45,7,40,472
81,11,26,15,74,85,491
89,42,11,87,83,12,497
95,46,94,76,36,20,466
44,12,24,18,59,84,447
41,53,39,17,88,16,430
98,45,30,81,54,66,428
50,43,4,99,71,19,457
13,59,9,89,15,78,492
41,4,14,56,43,25,430
12,17,73,20,71,50,448
68,57,67,55,24,59,387
63,6,12,72,70,64,455
16,90,71,26,72,28,466
50,51,80,7,50,98,427
9,89,52,9,51,47,430
51,51,33,9,20,87,430
94,83,1,82,19,37,505
82,58,20,75,11,76,464
33,29,32,57,42,3,419
60,57,54,14,88,0,449
30,25,68,56,18,24,429
89,35,71,89,16,75,477
22,64,0,81,7,69,488
55,96,48,60,3,4,459
37,39,19,7,27,73,445
4,80,59,58,88,49,436
59,33,39,57,19,43,384
37,17,2,21,20,20,483
38,13,47,9,47,40,406
18,30,32,29,65,84,442
45,24,67,20,94,40,434
79,0,87,60,88,52,471
77,68,64,98,80,0,492
75,2,25,90,31,50,460
81,35,18,0,34,53,449
12,94,83,16,87,37,502
26,52,25,14,69,21,437
29,34,33,30,99,38,436
89,98,87,38,38,93,495
24,47,35,62,84,24,418
51,39,54,97,13,17,436
67,99,18,43,42,20,445
48,59,26,19,96,49,415
22,46,80,36,7,0,470
10,66,34,40,24,64,424
16,45,30,77,37,48,402
78,41,94,44,70,19,441
45,55,3,87,65,51,414
73,98,80,55,57,66,435
2,79,85,29,41,22,472
92,87,81,43,60,42,439
74,73,63,25,73,46,416
25,22,98,41,34,55,433
29,44,19,87,8,47,441
14,62,38,10,25,59,436
0,45,19,23,27,15,471
87,56,82,71,53,19,435
0,98,18,20,11,84,535
48,49,81,5,33,79,427
16,52,68,95,80,7,476
52,79,17,96,47,69,436
7,16,9,68,46,27,464
76,16,99,42,65,5,480
2,38,48,38,88,59,423
9,19,73,24,38,60,445
72,52,64,95,33,66,421
76,37,10,71,4,65,464
9,82,79,58,5,25,483
3,27,29,79,34,50,438
56,89,36,85,98,37,459
27,80,2,40,89,88,491
9,38,43,11,22,15,462
57,76,47,90,80,59,420
67,68,89,29,95,34,460
83,10,17,90,73,61,484
32,14,19,28,94,15,487
70,6,43,21,30,43,428
84,40,28,60,27,44,407
22,33,78,38,15,63,435
27,50,40,60,10,39,396
9,79,25,10,85,96,519
59,43,29,21,43,30,394
96,40,16,82,85,78,489
100,36,48,52,48,23,399
94,53,88,76,74,13,477
36,32,26,96,93,0,497
43,69,33,28,90,2,455
9,1,81,15,63,0,521
88,13,86,20,67,12,499
6,98,11,79,22,86,527
48,49,83,64,1,4,447
43,66,1,32,21,89,460
55,17,31,3,80,35,451
55,49,77,85,48,71,395
72,24,1,28,84,73,479
45,0,45,74,77,94,458
39,38,28,47,53,37,365
52,35,72,71,70,32,402
81,14,61,10,36,47,437
91,27,24,10,11,10,510
54,85,6,58,65,19,441
94,11,61,90,31,67,474
10,82,64,52,49,84,427
6,75,71,53,83,51,432
77,35,98,61,44,3,457
80,56,72,2,26,6,477
43,10,44,80,73,34,424
76,6,63,27,73,30,452
41,97,98,68,38,27,460
4,50,90,89,62,37,454
22,33,72,45,25,90,439
21,78,96,81,54,5,487
62,100,79,68,27,48,438
89,11,26,6,18,6,523
26,97,52,5,20,16,484
7,49,61,65,65,73,412
42,95,28,87,70,93,479
9,74,31,97,99,10,523
87,5,42,95,19,71,490
24,36,35,37,70,95,435
24,92,53,50,25,93,443
2,87,33,8,99,3,542
6,1,47,1,33,82,495
94,40,82,90,85,8,507
83,12,39,22,48,86,450
65,52,33,89,83,48,412
40,70,68,41,53,67,381
86,36,96,41,83,62,454
80,74,65,20,27,1,474
91,56,87,72,6,26,478
13,93,58,7,3,40,490
64,83,37,28,23,92,454
1,52,40,22,46,57,402
41,62,15,55,33,53,384
29,28,55,88,45,23,420
16,89,16,40,45,6,467
75,1,61,67,68,61,436
7,72,79,82,20,7,502
26,65,36,74,27,52,405
69,6,54,27,69,70,433
10,83,84,44,11,42,462
40,65,38,76,18,91,439
18,40,63,49,15,80,423
30,4,50,46,36,30,405
0,34,56,88,69,18,464
17,59,19,89,3,30,481
62,74,75,91,20,16,470
56,99,40,88,69,57,434
95,79,34,50,47,46,400
14,44,42,8,90,19,464
68,56,98,30,31,28,436
56,17,39,29,7,17,448
61,51,18,56,28,58,384
18,73,17,76,67,77,462
94,69,81,91,20,56,476
36,32,40,80,62,78,415
2,22,57,53,50,89,429
32,42,53,48,69,81,384
1,50,22,65,55,89,440
27,25,17,0,48,91,475
86,74,19,73,6,12,499
23,25,63,81,94,28,465
33,95,62,23,25,16,462
97,100,72,32,54,12,483
83,36,80,20,83,51,445
90,13,72,80,72,52,458
64,78,59,53,0,87,446
16,88,75,82,94,91,519
83,39,0,79,76,52,455
30,64,20,10,78,2,482
60,72,64,87,64,24,428
44,85,18,62,57,20,425
56,81,93,27,41,53,419
23,51,55,89,89,59,425
31,56,52,72,44,48,360
72,100,28,52,87,13,474
67,64,35,94,96,34,456
95,99,93,83,68,26,517
82,58,76,53,9,24,440
10,92,65,57,40,70,438
10,18,87,77,27,96,508
89,99,47,9,75,51,462
97,89,94,47,23,59,473
23,19,44,47,38,77,407
15,18,41,98,47,46,432
56,85,9,92,1,79,506
68,79,74,71,50,60,408
94,26,62,99,71,4,500
56,72,67,74,16,81,439
54,69,14,93,27,43,435
44,76,56,52,82,45,381
43,38,20,59,69,10,419
99,65,67,45,16,21,452
10,51,72,60,33,26,417
68,19,69,13,70,81,460
18,2,20,99,52,1,512
52,32,98,44,84,59,421
31,6,97,55,58,63,440
64,3,69,38,12,8,474
15,90,63,79,80,0,501
40,73,26,36,62,38,397
41,26,91,97,73,76,474
90,58,74,94,79,29,471
33,58,27,75,72,80,429
13,9,64,31,43,56,426
71,4,53,61,37,96,444
60,64,54,85,27,99,440
32,97,0,22,80,76,502
48,99,83,67,0,7,497
35,25,88,62,36,26,430
19,90,70,59,58,28,434
73,49,5,91,76,72,462
71,19,62,8,39,97,467
34,73,97,66,53,28,431
