t1,t2,t3,t4,t5,t6,brs
67,75,65,50,56,77,396
54,91,74,57,98,17,462
94,75,79,89,9,86,519
37,10,54,72,54,52,389
33,69,50,99,64,71,425
32,79,20,80,90,13,487
99,91,72,2,75,51,491
54,55,26,82,54,7,416
78,52,57,82,4,33,436
81,58,68,77,20,19,449
51,75,64,96,79,70,441
8,53,11,0,65,97,499
49,67,84,94,33,9,457
78,8,23,79,77,20,486
38,87,100,29,67,86,477
3,56,19,51,91,3,476
87,56,67,52,67,77,412
58,64,39,54,21,53,373
34,84,88,67,91,89,490
68,55,57,14,94,76,441
12,69,40,4,78,67,461
72,83,80,59,78,54,432
58,17,53,21,83,10,449
59,80,5,63,96,86,484
44,3,65,66,85,66,439
86,51,90,47,40,62,406
76,59,79,66,65,37,413
54,46,68,74,66,68,389
0,84,55,2,56,98,495
87,18,63,94,20,71,481
83,53,88,59,11,71,448
51,51,98,26,34,72,416
78,94,37,52,52,40,403
79,7,12,60,48,57,432
89,98,69,86,75,71,494
69,81,18,90,61,66,454
25,67,84,65,94,97,487
59,86,12,81,96,62,477
2,91,24,79,78,30,495
75,27,43,23,56,99,440
35,61,89,28,52,78,421
71,53,46,78,75,70,406
51,28,73,93,78,67,439
85,24,60,6,69,81,469
13,9,26,53,19,11,476
21,56,39,97,71,89,457
56,42,55,26,95,39,402
55,72,91,51,62,75,412
35,10,82,7,55,51,439
81,29,63,26,59,99,451
76,86,52,66,96,46,435
84,96,98,80,49,27,486
96,65,95,62,67,75,466
76,37,53,95,22,72,441
69,87,90,70,85,70,477
76,36,31,58,11,90,449
88,55,78,38,62,53,403
71,10,77,80,61,37,446
41,50,68,21,17,9,432
37,84,17,75,68,92,469
66,73,0,56,88,77,465
85,97,14,17,89,72,516
1,69,38,38,84,80,459
64,77,1,57,36,50,415
61,33,27,61,52,55,373
54,80,68,51,8,2,447
94,85,61,31,77,95,486
68,98,53,32,19,90,462
29,16,52,81,87,47,431
70,33,30,95,91,66,463
79,72,51,24,31,64,415
42,51,65,68,73,48,371
25,-1,83,82,74,62,481
1,96,87,66,35,23,493
58,1,74,39,10,40,444
19,25,84,68,36,30,444
90,25,62,39,75,22,444
47,25,93,10,72,79,465
66,64,80,71,55,8,433
76,94,58,96,97,74,501
68,87,67,1,63,98,487
18,15,33,74,40,61,431
56,93,59,70,38,35,409
69,59,85,63,59,94,435
10,67,68,91,80,62,463
97,56,27,82,3,92,501
30,84,84,3,91,53,483
65,98,30,28,66,56,431
95,89,97,92,92,58,529
42,48,17,99,58,48,404
72,61,55,70,91,6,448
41,57,68,91,10,89,458
58,59,76,92,11,5,473
57,53,57,67,98,80,418
29,12,51,59,11,9,451
42,53,28,57,7,16,419
44,62,62,86,73,79,423
17,74,59,89,29,60,440
77,53,42,49,89,39,392
72,61,71,12,56,40,412
94,99,80,67,19,59,485
86,95,89,0,50,74,499
82,90,30,7,5,11,521
66,67,78,45,68,45,393
15,79,56,97,27,84,478
84,11,15,88,84,79,513
77,26,74,42,32,68,422
60,75,97,0,62,86,485
58,33,82,62,47,67,393
85,41,54,98,15,97,482
40,61,74,51,50,84,385
42,93,53,86,96,77,468
53,57,31,76,23,85,421
91,40,4,92,80,85,508
87,81,96,84,64,95,513
28,81,93,70,67,88,476
68,58,49,65,52,3,395
13,80,82,93,63,93,503
78,15,52,99,37,56,437
74,51,76,10,66,7,454
11,68,53,22,22,58,427
56,63,53,9,21,11,434
61,58,72,97,6,81,468
80,59,23,96,8,4,503
58,89,96,56,1,74,477
42,89,77,27,7,75,468
48,20,68,60,98,57,419
100,68,77,99,19,28,501
99,73,75,74,78,58,463
43,93,64,71,79,73,442
54,42,85,3,28,38,430
30,68,65,67,75,65,415
90,89,31,78,4,62,488
31,24,70,93,21,57,447
78,6,91,54,13,66,474
53,51,62,91,56,13,405
45,90,81,54,96,27,453
92,94,77,65,72,95,501
82,19,59,93,98,8,509
64,60,8,22,54,73,425
77,0,86,81,70,71,490
75,55,91,73,44,12,442
37,77,86,84,77,80,472
10,73,52,52,51,82,405
31,21,78,0,86,33,481
18,1,99,98,31,95,545
59,96,54,90,96,12,488
41,80,69,90,91,47,446
99,51,41,53,83,67,417
88,95,13,73,99,67,514
87,34,30,40,25,79,439
60,13,51,45,59,33,382
66,7,88,81,59,41,450
59,48,84,66,69,28,406
99,0,80,82,46,62,481
81,93,15,37,76,28,473
86,30,87,39,96,96,500
84,54,54,20,84,53,414
62,24,58,97,13,49,434
41,88,96,100,90,94,532
12,72,74,93,92,71,495
15,13,86,61,74,42,454
34,88,30,91,64,78,461
33,78,75,43,50,69,400
75,80,82,74,52,64,433
65,50,90,72,30,11,440
56,46,97,68,95,72,447
86,98,26,54,48,64,432
96,68,26,57,9,63,453
7,78,91,67,84,82,500
76,83,28,59,28,94,460
50,74,72,86,77,73,438
55,19,59,85,79,24,439
58,27,67,87,91,85,466
87,29,82,82,87,31,482
52,52,75,39,79,77,401
31,48,84,96,42,77,439
90,66,15,99,99,72,516
57,60,95,61,83,14,447
21,71,71,60,31,47,406
100,70,84,5,46,85,492
89,91,6,96,92,67,534
85,7,67,77,1,73,498
83,96,69,49,52,66,422
55,65,94,69,6,76,458
15,79,81,86,42,94,487
96,23,60,54,51,33,409
54,4,1,47,68,17,455
2,70,96,52,97,15,502
97,50,40,53,18,55,401
83,27,66,65,95,79,466
83,76,90,56,52,4,458
93,40,98,86,78,88,508
85,54,72,92,38,20,449
87,52,18,12,41,72,443
27,73,70,83,32,55,426
59,48,-1,41,82,98,454
91,13,35,65,80,66,458
85,93,97,93,50,39,484
77,63,13,39,84,73,449
53,53,70,75,92,70,419
33,44,6,54,97,48,422
97,34,97,0,52,62,478
92,15,90,84,76,5,526
98,86,75,61,99,42,482
11,6,42,5,55,30,462
40,53,29,49,11,69,395
78,57,99,80,88,2,505
70,99,81,17,79,64,481
17,3,70,61,80,80,475
47,30,66,57,98,1,446
97,31,84,85,48,17,473
95,38,1,54,96,78,488
73,9,5,35,99,99,525
26,56,81,27,76,83,447
67,51,53,12,71,66,401
66,67,53,64,46,71,380
61,91,24,55,97,43,441
17,96,32,85,25,39,470
1,65,64,67,81,72,453
66,63,89,68,25,77,443
94,19,83,59,99,61,482
66,33,32,54,9,59,408
1,40,15,99,95,46,494
71,99,83,64,53,50,426
59,83,80,36,64,23,431
89,52,58,34,33,57,393
67,95,74,56,67,27,437
80,3,53,91,49,48,427
65,58,34,73,72,53,392
76,72,63,68,63,69,417
99,92,77,53,88,59,474
90,92,8,52,98,56,485
73,70,70,0,56,79,453
45,38,87,37,76,61,407
44,70,59,98,77,88,453
59,59,24,76,73,87,435
37,89,51,38,0,95,463
89,18,99,55,67,96,493
27,59,78,94,95,12,491
73,15,55,35,49,2,429
77,85,17,79,34,94,488
48,0,65,89,63,68,441
5,81,99,66,94,41,498
65,51,71,53,53,0,398
92,59,73,62,32,99,458
36,94,44,64,92,58,432
57,56,91,15,64,91,449
80,27,37,27,98,84,474
45,0,92,58,89,48,449
73,70,73,58,2,94,471
84,54,74,81,0,11,486
9,23,55,99,95,94,515
54,14,44,45,77,32,398
29,26,14,31,16,22,462
86,52,58,22,46,63,395
29,72,32,56,39,87,418
65,88,24,92,50,49,426
16,27,-1,67,45,86,468
14,67,64,19,90,9,482
72,69,49,66,51,20,393
28,61,72,88,95,82,475
65,19,6,94,84,83,505
59,13,75,4,76,55,452
19,63,50,72,40,77,407
4,81,87,82,74,65,490
68,75,63,71,90,72,445
80,57,20,82,30,23,449
90,89,52,32,72,4,471
90,2,60,8,66,77,487
40,61,72,73,54,65,390
59,86,73,36,79,87,453
40,52,55,50,70,98,390
41,97,82,76,1,5,511
79,98,48,53,68,76,431
29,56,81,80,75,87,455
64,50,39,94,0,27,445
31,51,17,72,75,81,435
98,50,73,78,57,58,420
1,67,8,33,69,73,470
55,36,86,84,70,53,417
57,96,51,58,9,55,413
63,93,83,56,87,65,453
47,50,72,86,34,20,410
57,24,66,61,56,64,385
82,57,69,66,47,32,399
84,46,71,28,87,88,460
88,54,69,80,58,6,448
31,69,41,20,43,88,424
88,92,57,61,55,50,409
99,45,62,53,81,95,450
52,3,79,89,29,99,491
96,52,36,67,68,4,447
92,55,1,94,85,50,480
92,60,70,13,54,90,458
79,6,95,72,31,74,487
61,84,82,19,51,88,452
54,49,18,45,51,56,352
76,97,82,84,13,92,523
59,28,75,36,50,75,399
53,89,86,92,79,11,493
49,67,62,93,45,69,401
53,65,82,70,56,72,404
71,45,54,54,13,37,387
68,15,71,6,37,78,462
67,53,30,59,86,30,409
18,93,81,76,41,22,472
58,81,95,56,14,37,443
99,50,73,96,86,73,483
54,66,69,7,58,24,420
99,45,86,8,63,87,486
75,73,56,96,60,59,425
51,66,32,39,95,87,432
99,79,79,45,16,55,455
92,28,79,73,80,82,483
58,96,7,42,57,96,462
67,52,30,71,66,85,416
52,75,85,72,19,69,439
78,58,0,88,76,68,473
31,83,65,75,82,60,439
64,43,26,85,82,75,441
42,80,47,79,51,83,408
51,23,70,74,87,64,428
53,37,64,17,33,5,427
71,52,77,63,6,37,424
13,94,54,55,53,12,435
61,94,48,82,70,62,426
88,65,50,55,67,68,399
55,68,11,57,89,23,439
74,58,80,96,69,67,450
96,52,92,83,92,12,508
65,41,86,35,96,79,454
65,54,56,58,38,60,360
73,92,22,77,63,35,452
74,3,22,90,92,92,527
72,29,88,93,53,96,478
84,31,80,93,53,13,470
79,46,30,53,10,7,441
14,81,59,63,0,69,462
63,65,49,98,96,74,452
14,64,67,72,59,84,437
7,59,86,87,59,70,459
59,19,21,53,90,57,423
72,64,97,7,7,63,486
70,72,92,35,84,93,481
92,54,5,77,8,27,486
68,58,29,74,62,46,391
97,86,81,66,86,87,509
46,70,31,37,53,53,365
87,95,48,73,25,97,483
76,5,53,79,64,36,435
26,69,46,88,57,62,408
55,52,40,43,82,87,397
56,69,74,76,12,68,436
15,76,88,49,90,66,460
82,70,60,78,86,98,480
51,32,43,75,75,4,425
55,51,59,10,98,74,432
85,43,89,88,68,43,448
39,63,92,54,11,28,434
83,24,96,53,31,79,460
38,45,64,57,62,60,364
42,83,99,63,28,48,430
74,93,70,61,31,80,452
3,21,58,85,55,67,445
28,91,79,92,66,70,475
41,42,56,74,77,91,419
98,64,95,84,43,82,485
51,97,51,90,68,80,443
37,76,30,68,20,76,436
2,86,80,7,63,53,477
44,89,18,90,98,44,474
25,88,62,66,99,79,474
71,91,8,63,78,78,478
55,75,86,97,62,81,462
56,63,18,19,94,53,433
55,68,68,21,71,9,436
63,97,68,51,80,74,439
80,60,62,65,24,68,416
98,93,92,44,67,22,488
27,70,46,66,79,77,423
66,83,92,60,83,37,452
6,34,98,20,2,44,493
86,25,68,61,92,72,459
3,53,76,50,60,41,399
76,65,56,53,74,26,403
17,68,72,65,95,99,487
43,70,65,33,54,23,393
96,73,80,71,90,41,474
15,55,59,15,19,6,461
30,70,83,85,90,31,471
5,55,33,19,90,73,464
52,29,71,94,84,75,452
85,62,89,43,13,81,465
90,72,74,65,66,16,456
47,42,84,20,72,10,439
15,89,96,70,12,57,489
99,70,48,23,60,9,452
8,19,78,52,57,64,428
98,23,93,45,63,69,459
55,60,98,74,38,70,424
60,44,55,65,96,45,391
51,69,62,98,93,94,473
40,84,99,71,76,71,466
87,84,50,48,66,54,398
84,45,56,7,54,88,434
88,47,93,79,76,86,480
95,30,27,98,77,70,487
65,90,20,57,60,51,408
35,88,16,40,87,10,476
77,33,2,24,53,34,439
27,3,39,22,14,97,493
58,86,53,88,11,80,459
68,15,89,99,54,70,470
21,89,52,47,51,51,379
22,66,98,5,56,99,496
51,17,43,65,80,98,438
94,45,77,10,41,65,443
73,54,29,14,61,21,427
86,66,51,58,85,62,414
70,91,97,79,91,86,520
97,1,91,55,70,85,502
30,34,42,9,82,62,431
69,64,40,93,30,11,448
38,34,60,84,29,71,417
64,25,73,100,29,53,440
77,64,91,47,2,47,439
66,28,94,86,99,65,487
57,13,68,2,68,64,446
70,4,90,62,93,1,514
64,85,51,70,98,30,443
84,60,75,91,1,62,476
88,65,31,71,26,96,467
67,74,52,99,31,49,416
95,96,53,94,44,77,476
91,83,83,28,49,8,475
85,57,68,14,57,84,442
96,44,45,25,67,72,424
52,59,6,68,24,80,433
84,93,-1,74,98,33,521
78,83,62,70,73,53,425
79,46,96,25,84,80,472
82,54,61,70,35,48,388
64,93,81,79,25,47,449
23,68,69,81,9,53,443
84,52,42,51,78,56,384
62,93,55,24,31,1,457
99,90,90,68,42,34,475
52,16,70,60,37,69,402
93,63,79,37,85,73,461
24,21,63,16,99,1,502
44,88,80,77,67,91,464
95,16,22,43,61,77,455
25,85,68,66,73,85,457
9,63,82,87,74,36,465
92,56,26,68,19,9,465
82,69,24,82,58,4,467
43,97,66,67,5,3,482
83,11,40,55,53,72,416
3,79,84,93,74,92,524
54,3,60,63,72,98,449
71,80,67,64,24,88,451
44,47,9,4,92,88,478
51,71,97,51,68,59,403
64,45,75,31,90,83,440
8,62,29,62,78,73,442
72,5,78,83,73,76,482
4,76,82,74,30,86,488
49,9,74,56,66,34,407
65,28,37,89,86,25,453
64,64,71,45,14,90,434
49,79,53,66,67,80,401
79,76,42,77,74,84,453
37,21,98,70,35,57,435
91,74,56,60,41,60,405
67,75,21,43,27,57,411
27,95,26,96,67,26,482
26,90,17,98,48,68,468
11,97,53,57,12,92,480
82,50,55,83,31,65,409
55,73,53,55,69,73,384
22,56,77,77,99,79,471
55,0,56,99,63,4,473
59,26,29,64,54,32,393
99,72,8,90,88,79,525
19,91,15,100,69,85,515
60,39,30,87,88,86,456
98,64,65,99,71,89,492
17,80,56,54,76,80,434
28,64,78,43,97,5,466
54,26,62,65,42,75,392
44,7,61,80,57,86,437
84,33,79,60,18,54,430
43,42,85,64,66,72,406
8,70,55,63,93,93,471
36,55,11,60,61,55,388
84,18,58,65,78,42,429
54,79,8,11,63,80,461
72,53,94,91,97,54,467
98,66,71,99,46,84,477
23,89,1,22,57,71,474
60,72,5,86,19,27,470
20,90,99,70,59,29,473
29,71,99,22,71,13,480
83,98,51,74,59,14,456
64,13,21,70,71,72,447
21,62,86,45,74,79,439
53,62,20,39,70,76,406
61,70,24,67,49,57,386
49,38,17,89,73,51,412
47,72,-1,75,80,99,484
87,80,94,87,32,58,479
14,63,27,92,0,63,480
41,67,68,64,55,95,413
57,62,94,3,74,58,447
50,86,88,85,83,62,460
74,9,24,14,43,74,460
87,65,21,72,51,58,417
73,64,55,99,96,63,456
27,96,96,48,6,60,474
30,6,2,71,77,9,503
57,21,77,66,94,13,464
88,82,13,85,80,10,516
29,76,13,11,17,60,468
56,61,92,52,29,21,415
53,69,24,35,26,69,409
99,99,38,90,82,61,498
29,92,98,59,45,47,431
10,95,81,76,60,68,475
77,92,65,73,59,30,441
70,82,71,55,87,58,429
29,80,65,54,78,84,437
9,21,82,40,63,94,472
71,42,87,64,65,15,434
25,99,66,8,32,33,469
53,86,72,94,32,29,448
86,54,52,88,99,58,443
93,79,0,36,85,28,496
93,50,80,65,95,94,483
66,88,79,2,29,42,463
78,53,96,97,82,33,478
92,60,3,98,91,91,534
13,93,83,0,56,49,473
55,22,55,5,87,54,428
62,86,87,3,61,72,470
80,62,32,55,85,1,453
52,14,46,70,64,38,391
87,51,69,82,94,81,470
75,54,31,32,87,73,430
8,82,51,30,43,84,439
0,68,99,57,53,89,471
80,56,68,40,92,87,448
76,20,78,79,4,60,473
93,78,30,91,79,92,508
10,24,90,8,19,72,503
98,80,66,51,58,87,446
67,88,26,57,4,69,455
88,33,16,82,86,10,500
67,97,74,10,71,44,459
63,40,56,13,71,35,405
91,97,95,23,61,95,521
71,57,74,30,62,78,417
24,77,95,91,78,53,475
66,26,87,1,94,71,495
90,60,98,65,63,94,476
90,81,61,40,12,84,468
32,93,40,63,88,42,433
94,92,48,64,68,67,442
41,80,61,66,61,29,402
57,86,89,56,97,51,442
54,87,81,89,48,94,462
90,48,56,53,65,71,392
45,76,84,49,30,86,425
47,86,48,27,6,98,458
65,80,65,63,68,90,437
44,89,78,13,97,99,510
69,98,42,45,77,55,416
98,95,92,80,99,3,566
8,53,32,75,1,84,474
68,93,55,82,88,61,453
36,33,70,39,87,97,449
39,64,28,11,40,75,423
78,84,46,81,87,28,460
51,90,94,91,48,47,435
79,61,27,82,85,63,448
96,57,8,36,17,82,477
90,51,82,34,47,85,431
62,67,25,56,89,83,437
70,96,91,57,35,37,446
82,43,65,0,86,7,486
33,76,37,76,84,52,422
72,79,82,94,24,63,471
49,32,14,96,37,57,423
64,48,90,50,23,6,430
57,53,11,44,54,77,390
84,87,80,33,98,61,482
60,63,90,92,21,83,472
84,97,24,93,58,73,486
91,60,74,59,69,25,433
39,94,93,9,18,51,475
63,83,46,99,84,76,464
71,15,96,98,42,72,484
68,84,10,66,28,61,445
64,9,74,50,63,90,437
97,77,35,67,75,34,451
73,67,74,89,52,67,428
26,33,35,57,88,63,417
91,70,67,50,53,51,388
98,39,36,75,74,56,432
82,89,84,50,51,28,433
44,69,75,12,33,71,429
90,58,67,23,47,87,436
58,89,27,80,87,88,480
16,30,81,75,18,59,454
20,59,63,49,90,86,433
96,71,95,77,51,19,476
17,65,61,75,90,77,456
2,70,38,81,75,27,462
85,55,49,50,83,51,380
93,2,44,34,21,56,450
69,88,96,54,67,68,448
58,58,79,41,92,59,410
76,73,25,66,96,82,473
84,47,77,78,54,21,429
51,90,52,63,35,98,424
52,56,88,38,67,67,397
23,57,68,83,77,32,434
0,41,98,82,24,95,513
6,5,71,99,4,97,555
88,18,70,66,40,63,433
7,39,3,71,69,22,471
16,4,86,92,6,61,516
93,77,66,81,39,30,452
77,76,91,56,32,55,428
25,64,72,81,4,83,475
10,4,73,9,67,85,505
24,47,24,18,50,14,424
91,51,57,42,11,31,418
40,74,38,5,90,77,461
56,89,91,52,78,89,461
4,72,42,59,57,36,409
26,35,0,61,30,92,464
40,98,33,70,14,11,472
9,4,6,73,81,80,518
54,95,87,94,96,86,518
96,88,74,79,69,63,475
30,98,56,38,65,63,418
93,50,74,95,48,38,430
90,81,64,60,32,82,450
68,92,37,30,53,90,440
7,91,66,75,33,3,492
98,23,86,20,55,77,477
45,3,43,38,8,88,452
32,74,68,16,60,51,409
52,60,92,71,74,82,437
51,98,15,59,86,52,436
25,91,31,86,99,44,479
7,7,65,64,94,94,507
18,13,52,71,59,99,454
90,27,3,33,48,66,447
6,56,29,76,54,22,432
93,37,79,17,77,17,481
70,56,72,72,77,80,433
42,93,85,44,96,62,454
62,39,85,10,80,89,471
42,99,76,63,94,51,446
85,72,61,65,78,38,428
85,62,89,72,63,31,445
86,66,72,6,30,24,467
45,64,39,6,72,37,411
9,22,55,66,90,45,438
91,20,96,80,2,72,521
20,74,51,42,87,60,414
56,99,64,18,66,82,454
96,94,64,61,53,81,455
81,56,73,82,22,29,445
86,43,61,9,69,2,465
3,30,92,75,75,12,500
75,49,57,91,1,56,433
81,72,70,65,32,88,449
80,29,85,3,63,64,464
54,15,69,86,43,3,451
84,65,63,30,55,52,394
71,65,0,99,35,86,490
94,10,86,74,20,17,510
56,54,85,59,85,68,413
49,59,79,72,54,58,378
82,72,94,93,53,66,466
15,90,88,75,68,60,471
8,29,19,15,50,71,452
90,68,61,64,52,94,435
81,79,3,18,55,99,497
61,89,96,85,90,51,478
59,62,58,84,80,69,418
55,97,93,76,22,65,469
98,30,81,100,70,88,512
48,75,59,79,17,92,444
57,70,91,26,75,97,469
89,86,46,44,77,82,448
64,18,47,82,79,91,455
73,85,77,98,6,89,521
38,36,50,62,73,68,383
77,59,49,93,50,99,434
90,50,0,80,71,44,451
24,70,26,81,34,65,435
47,21,68,90,88,38,443
80,58,25,27,79,63,432
93,78,6,70,32,61,468
67,48,7,55,77,48,399
76,60,77,51,16,41,411
55,92,68,77,66,22,441
19,75,85,59,3,55,456
89,75,78,42,61,72,438
84,68,57,59,65,45,393
56,57,53,54,95,53,374
74,25,52,76,2,38,440
92,78,74,55,37,77,444
81,85,96,70,95,50,483
61,69,64,86,99,86,471
56,75,48,53,72,53,366
29,61,3,87,72,59,451
82,18,50,78,98,67,462
84,91,48,70,33,38,429
55,22,71,68,27,92,441
85,91,13,68,82,24,493
74,53,0,36,18,50,426
93,94,79,36,57,47,444
90,84,73,51,86,97,487
89,80,86,5,3,77,528
65,61,52,52,52,34,353
51,73,14,35,62,60,401
34,36,37,97,59,88,440
60,7,73,96,78,70,475
69,92,70,65,97,90,489
20,33,64,84,52,90,441
67,5,91,86,9,88,522
63,89,75,89,76,73,471
87,28,2,76,77,91,505
88,81,88,84,72,76,495
2,45,43,38,29,99,443
14,97,36,97,97,12,532
68,44,99,96,30,46,446
91,45,76,80,50,90,447
82,75,85,41,57,64,427
6,9,65,77,70,16,484
89,87,12,94,97,25,534
56,24,1,45,93,83,465
82,45,32,49,92,13,437
55,69,0,36,77,6,462
14,19,83,98,83,45,489
98,51,61,45,98,10,457
96,83,72,94,90,69,510
81,17,56,29,54,97,446
18,30,60,27,51,73,412
62,74,53,98,90,56,439
96,52,57,59,6,53,416
68,81,45,61,71,51,392
56,96,37,91,48,62,424
55,89,55,58,5,28,428
85,14,33,25,92,1,506
83,74,90,57,80,75,465
73,92,65,57,80,10,462
91,86,95,85,92,72,527
20,83,63,78,55,21,442
56,40,81,96,72,45,424
60,78,49,3,34,91,446
57,53,71,17,95,87,451
91,89,64,91,71,72,484
29,36,29,60,18,65,415
87,85,5,13,6,41,509
85,74,97,64,89,0,514
68,34,73,68,95,18,456
30,43,58,63,59,59,370
53,29,53,71,7,54,399
97,6,92,19,53,69,490
79,100,94,15,63,15,510
72,59,91,84,6,22,482
79,38,16,64,31,50,411
46,12,29,31,79,79,442
95,51,43,92,59,86,445
62,13,25,93,63,21,462
14,53,94,67,74,52,431
77,51,58,64,11,89,433
58,11,49,71,80,60,413
50,51,58,4,92,29,422
99,68,22,8,30,59,469
98,62,51,20,86,25,456
91,87,94,40,43,44,448
16,62,73,71,35,88,447
84,6,100,59,58,93,493
80,42,92,35,69,64,432
61,75,77,12,57,4,458
84,60,35,58,16,35,419
22,71,90,63,64,49,421
79,36,50,58,92,50,398
82,97,25,82,98,62,501
51,71,82,89,80,22,456
86,56,18,48,58,54,392
31,43,28,29,87,79,437
94,40,76,97,94,72,498
83,79,98,85,74,95,520
60,34,2,38,4,26,457
97,78,92,93,63,68,497
88,94,71,68,81,82,490
9,10,75,71,23,71,478
98,56,64,90,65,85,464
52,66,65,77,52,95,413
78,69,30,68,69,63,422
96,53,68,86,78,17,469
89,99,70,12,41,57,466
93,83,12,64,78,68,479
14,94,17,12,75,27,501
92,73,86,17,30,11,496
85,39,58,51,46,85,398
66,67,84,82,82,70,457
95,16,82,94,52,42,469
88,97,48,22,80,68,467
51,95,87,16,82,90,494
17,64,92,1,84,81,507
38,55,2,36,70,66,418
56,88,76,67,67,9,450
15,61,90,77,2,80,495
12,78,27,61,16,78,465
10,74,93,98,12,41,505
60,87,30,66,18,76,445
66,93,6,89,56,91,494
42,27,3,15,60,68,443
87,93,12,74,58,48,456
73,51,81,9,58,18,440
42,93,81,73,27,87,469
50,95,6,46,72,84,453
61,78,77,66,93,22,458
85,61,91,56,75,96,470
65,62,87,16,30,58,430
2,42,38,0,89,51,460
77,52,34,9,89,66,445
22,55,97,51,61,75,422
58,50,67,29,65,50,366
60,71,9,94,18,85,487
66,94,10,79,14,67,486
47,92,2,63,83,96,489
78,83,19,96,29,79,492
62,2,75,48,99,21,468
56,43,54,64,57,73,366
97,90,35,17,5,50,483
58,95,93,89,58,80,479
71,49,92,66,76,89,450
44,75,98,59,71,89,453
50,41,80,32,86,95,442
91,54,38,71,89,97,469
30,63,78,35,72,55,407
61,71,4,55,59,79,426
69,12,39,53,77,95,447
67,72,17,63,99,16,472
26,82,55,92,79,34,452
65,86,99,50,65,86,457
57,51,91,60,79,86,430
37,45,70,81,69,74,416
52,13,56,55,51,82,388
56,36,20,8,88,89,472
22,51,87,97,4,79,492
84,91,15,16,57,95,500
36,17,35,3,7,70,473
81,70,63,67,27,90,449
24,20,76,22,52,40,424
36,58,58,60,19,73,398
95,70,90,58,65,75,459
10,35,17,70,74,73,458
97,62,71,60,56,95,447
46,76,6,89,70,75,462
64,64,19,13,41,96,454
78,69,51,72,10,82,447
79,93,71,56,72,81,458
89,94,96,92,52,87,516
95,93,55,46,62,39,424
54,95,98,78,71,42,459
46,65,93,95,3,40,467
92,89,68,1,9,87,530
74,64,93,54,80,9,461
94,42,85,2,79,57,475
80,34,54,26,77,86,441
94,82,87,23,6,15,522
93,8,92,71,90,6,536
83,73,10,57,96,79,483
79,95,54,48,74,55,414
62,49,66,90,87,64,425
61,97,86,30,97,96,512
96,71,25,21,92,83,500
50,22,52,63,79,83,410
12,77,95,92,86,71,514
74,67,62,91,64,92,456
23,60,60,16,80,80,445
72,64,36,5,79,64,442
88,20,86,8,70,11,508
94,27,58,86,32,65,448
68,87,69,89,83,29,472
95,50,71,62,71,50,405
4,10,14,86,15,55,500
82,6,51,21,95,85,490
1,60,100,21,4,66,503
66,99,93,9,63,73,490
47,60,36,34,53,18,380
76,83,70,59,97,81,472
82,23,51,27,21,83,448
60,70,58,55,12,70,406
40,62,80,68,75,56,406
84,66,81,38,48,99,448
20,20,-1,52,78,81,475
1,29,85,84,96,87,526
53,57,57,94,55,91,413
88,56,94,85,11,11,505
50,70,38,57,52,4,391
46,53,40,51,84,75,381
86,1,43,79,94,88,507
54,100,16,32,33,85,461
64,79,58,67,45,79,407
35,66,53,98,25,71,432
44,94,71,17,33,28,445
85,44,65,93,84,51,439
80,49,82,81,28,82,452
20,86,49,27,17,89,464
55,70,94,17,18,93,481
32,59,13,9,80,78,466
72,27,89,32,67,84,457
57,87,45,72,88,28,435
69,90,96,8,18,84,517
36,74,54,85,69,99,450
50,61,95,93,61,40,425
27,78,28,41,14,70,440
53,83,60,90,7,48,435
50,63,58,38,68,80,386
87,34,22,42,80,3,468
84,69,96,65,42,60,437
27,97,51,54,90,61,431
51,71,87,9,24,79,459
39,49,32,54,61,29,368
53,85,22,95,42,75,448
30,64,62,19,80,81,442
53,47,87,86,79,95,458
41,96,75,26,84,98,490
85,77,3,17,91,6,530
57,50,24,96,78,29,432
25,97,12,48,66,38,442
13,66,42,80,25,63,432
52,83,63,34,92,88,449
73,93,64,76,87,86,485
23,51,91,9,73,99,486
31,84,93,17,29,74,477
87,64,86,99,68,53,463
56,98,49,39,72,55,397
80,94,5,63,27,58,467
3,36,63,74,99,47,453
95,58,96,67,89,79,490
82,59,63,79,66,0,454
72,87,78,49,90,39,443
66,77,45,86,23,62,427
67,4,62,71,60,39,421
95,67,99,15,12,56,494
92,51,52,78,91,57,427
63,14,93,25,13,57,464
51,88,57,75,94,67,438
38,59,44,15,72,95,432
54,62,86,80,0,65,452
9,9,26,57,83,51,450
29,68,88,9,23,91,489
93,6,84,79,5,60,509
68,86,85,66,64,43,431
14,23,93,96,36,59,478
98,66,52,43,26,51,402
52,16,91,32,97,84,480
67,64,57,31,2,58,417
58,80,90,15,47,54,424
91,9,68,3,79,82,512
86,41,65,95,51,72,433
97,81,36,53,82,86,468
90,96,79,30,91,66,497
19,59,83,60,76,65,429
98,90,82,67,15,37,489
88,69,81,71,93,31,476
35,23,29,95,73,62,446
41,65,84,6,5,83,483
26,14,71,91,59,48,436
85,64,62,58,65,2,437
93,8,84,67,99,96,536
84,32,65,40,36,8,435
81,56,89,16,19,92,487
39,90,74,64,82,82,458
72,56,79,18,41,70,422
11,90,58,8,88,32,488
53,48,22,67,26,40,386
71,59,91,77,76,83,463
58,77,52,80,77,76,426
5,10,92,99,12,64,531
69,29,74,49,65,95,429
72,72,95,89,64,22,475
57,87,85,11,99,23,498
51,22,58,80,93,91,456
99,49,-1,4,79,64,493
